type,value,description,threat_actor,campaign,confidence,source,tags
sha256,d0a8fa332950b72968bdd1c8a1a0824dd479220d044e8c89a7dea4434b741750,,APT29-CozyBear,,high,,
md5,44ce4b785d1795b71cee9f77db6ffe1b,,APT29-CozyBear,,high,,
domain,waterforvoiceless.org,,APT29-CozyBear,,high,,
domain,siestakeying.com,,APT29-CozyBear,,high,,
domain,0x3bd487.open,,APT29-CozyBear,,high,,
sha256,a0f183ea54cb25dd8bdba586935a258f0ecd3cba0d94657985bb1ea02af8d42c,,APT29-CozyBear,,high,,
sha1,5b6b25012fa541a227e1c20d9f3004ce4e7d4aee,,APT29-CozyBear,,high,,
md5,fb6323c19d3399ba94ecd391f7e35a9c,,APT29-CozyBear,,high,,
md5,efafcd00b9157b4146506bd381326f39,,APT29-CozyBear,,high,,
md5,e017bfc36e387e8c3e7a338782805dde,,APT29-CozyBear,,high,,
md5,8bd528d2b828c9289d9063eba2dc6aa0,,APT29-CozyBear,,high,,
md5,7a465344a58a6c67d5a733a815ef4cb7,,APT29-CozyBear,,high,,
md5,5928907c41368d6e87dc3e4e4be30e42,,APT29-CozyBear,,high,,
md5,f32c04ad97fa25752f9488781853f0ea,,APT29-CozyBear,,high,,
sha1,e0ac85f8dbda3a175a56e4355811a4284c880318,,APT29-CozyBear,,high,,
sha256,116866708b5c22d643427203e7b0b023ccee8effeec8801638421bf96e569813,,APT29-CozyBear,,high,,
domain,d.next,,APT29-CozyBear,,high,,
domain,yc.prototype.sb,,APT29-CozyBear,,high,,
domain,yv.prototype.sb,,APT29-CozyBear,,high,,
domain,c.prototype.se,,APT29-CozyBear,,high,,
domain,cd.prototype.se,,APT29-CozyBear,,high,,
domain,d2.prototype.se,,APT29-CozyBear,,high,,
domain,e.prototype.se,,APT29-CozyBear,,high,,
domain,et.prototype.se,,APT29-CozyBear,,high,,
domain,fx.prototype.se,,APT29-CozyBear,,high,,
domain,m.prototype.se,,APT29-CozyBear,,high,,
domain,nz.prototype.se,,APT29-CozyBear,,high,,
domain,sg.prototype.se,,APT29-CozyBear,,high,,
domain,u.prototype.se,,APT29-CozyBear,,high,,
domain,u003det.prototype.se,,APT29-CozyBear,,high,,
domain,u003dwu.prototype.se,,APT29-CozyBear,,high,,
domain,u003dy.prototype.se,,APT29-CozyBear,,high,,
domain,u003dyu.prototype.se,,APT29-CozyBear,,high,,
domain,wu.prototype.se,,APT29-CozyBear,,high,,
domain,y.prototype.se,,APT29-CozyBear,,high,,
domain,yu.prototype.se,,APT29-CozyBear,,high,,
domain,z.prototype.se,,APT29-CozyBear,,high,,
domain,a.s.performance.now,,APT29-CozyBear,,high,,
domain,b.performance.now,,APT29-CozyBear,,high,,
domain,dh.performance.now,,APT29-CozyBear,,high,,
domain,e.performance.now,,APT29-CozyBear,,high,,
domain,f.performance.now,,APT29-CozyBear,,high,,
domain,i.performance.now,,APT29-CozyBear,,high,,
domain,k.performance.now,,APT29-CozyBear,,high,,
domain,l.performance.now,,APT29-CozyBear,,high,,
domain,l2.performance.now,,APT29-CozyBear,,high,,
domain,lh.performance.now,,APT29-CozyBear,,high,,
domain,m.performance.now,,APT29-CozyBear,,high,,
domain,nh.performance.now,,APT29-CozyBear,,high,,
domain,ol.performance.now,,APT29-CozyBear,,high,,
domain,p.performance.now,,APT29-CozyBear,,high,,
domain,q.performance.now,,APT29-CozyBear,,high,,
domain,r.performance.now,,APT29-CozyBear,,high,,
domain,self.performance.now,,APT29-CozyBear,,high,,
domain,v.performance.now,,APT29-CozyBear,,high,,
domain,xe.performance.now,,APT29-CozyBear,,high,,
domain,ym.performance.now,,APT29-CozyBear,,high,,
domain,fullversionlist.map,,APT29-CozyBear,,high,,
domain,constructor.name,,APT29-CozyBear,,high,,
domain,awarenessphere.com,,APT29-CozyBear,,high,,
domain,biltd.com,,APT29-CozyBear,,high,,
domain,blacktransrevolution.com,,APT29-CozyBear,,high,,
domain,boss-window.com,,APT29-CozyBear,,high,,
domain,contabilita-sdcc.com,,APT29-CozyBear,,high,,
domain,decompressant.com,,APT29-CozyBear,,high,,
domain,dermloop.io,,APT29-CozyBear,,high,,
domain,extentlabs.com,,APT29-CozyBear,,high,,
domain,jdnikemembership.com,,APT29-CozyBear,,high,,
domain,liftlog.online,,APT29-CozyBear,,high,,
domain,lynneguistics.com,,APT29-CozyBear,,high,,
domain,nikeproducthub.com,,APT29-CozyBear,,high,,
domain,nomadstays.com,,APT29-CozyBear,,high,,
domain,orientearing.com,,APT29-CozyBear,,high,,
domain,promosapp.es,,APT29-CozyBear,,high,,
domain,protectmykyhome.org,,APT29-CozyBear,,high,,
domain,prtgroup.eu,,APT29-CozyBear,,high,,
domain,pseudoeuphonym.com,,APT29-CozyBear,,high,,
domain,telecareselfcheck.scot,,APT29-CozyBear,,high,,
domain,upskillingcareers.com,,APT29-CozyBear,,high,,
domain,weirdalyzer.com,,APT29-CozyBear,,high,,
domain,metadata.is,,APT29-CozyBear,,high,,
domain,target.ba,,APT29-CozyBear,,high,,
domain,indexof.call,,APT29-CozyBear,,high,,
domain,splice.call,,APT29-CozyBear,,high,,
domain,api-tokyo.alphamountain.ai,,APT29-CozyBear,,high,,
domain,batch.alphamountain.ai,,APT29-CozyBear,,high,,
domain,internal.alphamountain.ai,,APT29-CozyBear,,high,,
domain,kevandev.alphamountain.ai,,APT29-CozyBear,,high,,
domain,search.alphamountain.ai,,APT29-CozyBear,,high,,
domain,threatyeti-stage.alphamountain.ai,,APT29-CozyBear,,high,,
domain,threatyeti.alphamountain.ai,,APT29-CozyBear,,high,,
domain,glbridge.auto,,APT29-CozyBear,,high,,
domain,prototype.ca,,APT29-CozyBear,,high,,
domain,prototype.map,,APT29-CozyBear,,high,,
domain,e.ee,,APT29-CozyBear,,high,,
domain,f.gi,,APT29-CozyBear,,high,,
domain,g.call,,APT29-CozyBear,,high,,
domain,g.mp,,APT29-CozyBear,,high,,
domain,i.ee,,APT29-CozyBear,,high,,
domain,p.call,,APT29-CozyBear,,high,,
domain,u.gi,,APT29-CozyBear,,high,,
domain,u.io,,APT29-CozyBear,,high,,
domain,u.mp,,APT29-CozyBear,,high,,
domain,u.next,,APT29-CozyBear,,high,,
domain,z.ee,,APT29-CozyBear,,high,,
domain,www.gstatic.com,,APT29-CozyBear,,high,,
domain,www.recaptcha.net,,APT29-CozyBear,,high,,
domain,scumware.org,,APT29-CozyBear,,high,,
domain,www.virustotal.com,,APT29-CozyBear,,high,,
domain,recaptcha.net,,APT29-CozyBear,,high,,
domain,a.next,,APT29-CozyBear,,high,,
domain,e.call,,APT29-CozyBear,,high,,
domain,i.next,,APT29-CozyBear,,high,,
domain,r.call,,APT29-CozyBear,,high,,
domain,r.name,,APT29-CozyBear,,high,,
domain,r.next,,APT29-CozyBear,,high,,
domain,t.call,,APT29-CozyBear,,high,,
domain,t.next,,APT29-CozyBear,,high,,
domain,o.rs,,APT29-CozyBear,,high,,
domain,www.w3.org,,APT29-CozyBear,,high,,
domain,fonts.gstatic.com,,APT29-CozyBear,,high,,
domain,a.ba,,APT29-CozyBear,,high,,
domain,a.gl,,APT29-CozyBear,,high,,
domain,a.host,,APT29-CozyBear,,high,,
domain,a.id,,APT29-CozyBear,,high,,
domain,a.la,,APT29-CozyBear,,high,,
domain,this.target,,APT29-CozyBear,,high,,
domain,ue.map,,APT29-CozyBear,,high,,
domain,z.ga,,APT29-CozyBear,,high,,
domain,a.u.call,,APT29-CozyBear,,high,,
domain,cdn.ampproject.org,,APT29-CozyBear,,high,,
domain,stats.g.doubleclick.net,,APT29-CozyBear,,high,,
domain,a.ac,,APT29-CozyBear,,high,,
domain,a.bm,,APT29-CozyBear,,high,,
domain,a.call,,APT29-CozyBear,,high,,
domain,a.cf,,APT29-CozyBear,,high,,
domain,a.eg,,APT29-CozyBear,,high,,
domain,a.foo,,APT29-CozyBear,,high,,
domain,a.gb,,APT29-CozyBear,,high,,
domain,a.map,,APT29-CozyBear,,high,,
domain,a.mobile,,APT29-CozyBear,,high,,
domain,a.now,,APT29-CozyBear,,high,,
domain,a.om,,APT29-CozyBear,,high,,
domain,a.ro,,APT29-CozyBear,,high,,
domain,a.search,,APT29-CozyBear,,high,,
domain,aa.ac,,APT29-CozyBear,,high,,
domain,b-a.cf,,APT29-CozyBear,,high,,
domain,b.ac,,APT29-CozyBear,,high,,
domain,b.ba,,APT29-CozyBear,,high,,
domain,b.call,,APT29-CozyBear,,high,,
domain,b.id,,APT29-CozyBear,,high,,
domain,b.mk,,APT29-CozyBear,,high,,
domain,b.next,,APT29-CozyBear,,high,,
domain,b.target,,APT29-CozyBear,,high,,
domain,b.top,,APT29-CozyBear,,high,,
domain,c.aw,,APT29-CozyBear,,high,,
domain,c.ba,,APT29-CozyBear,,high,,
domain,c.data,,APT29-CozyBear,,high,,
domain,c.host,,APT29-CozyBear,,high,,
domain,c.next,,APT29-CozyBear,,high,,
domain,c.search,,APT29-CozyBear,,high,,
domain,c.vn,,APT29-CozyBear,,high,,
domain,cct.google,,APT29-CozyBear,,high,,
domain,d.ba,,APT29-CozyBear,,high,,
domain,d.call,,APT29-CozyBear,,high,,
domain,d.eg,,APT29-CozyBear,,high,,
domain,d.gg,,APT29-CozyBear,,high,,
domain,d.id,,APT29-CozyBear,,high,,
domain,d.kn,,APT29-CozyBear,,high,,
domain,gtm.click,,APT29-CozyBear,,high,,
domain,h.id,,APT29-CozyBear,,high,,
domain,h.next,,APT29-CozyBear,,high,,
domain,hb.call,,APT29-CozyBear,,high,,
domain,jquery.org,,APT29-CozyBear,,high,,
domain,l.top,,APT29-CozyBear,,high,,
domain,m.g.ck,,APT29-CozyBear,,high,,
domain,m.g.pg,,APT29-CozyBear,,high,,
domain,m.next,,APT29-CozyBear,,high,,
domain,m.read,,APT29-CozyBear,,high,,
domain,n.call,,APT29-CozyBear,,high,,
domain,n.id,,APT29-CozyBear,,high,,
domain,p.id,,APT29-CozyBear,,high,,
domain,p.is,,APT29-CozyBear,,high,,
domain,p.name,,APT29-CozyBear,,high,,
domain,p.next,,APT29-CozyBear,,high,,
domain,tf.zm,,APT29-CozyBear,,high,,
domain,u.is,,APT29-CozyBear,,high,,
domain,v.next,,APT29-CozyBear,,high,,
domain,x.is,,APT29-CozyBear,,high,,
domain,x.next,,APT29-CozyBear,,high,,
domain,xa.call,,APT29-CozyBear,,high,,
domain,d.h.id,,APT29-CozyBear,,high,,
domain,eu.h.bj,,APT29-CozyBear,,high,,
domain,m.g.af,,APT29-CozyBear,,high,,
domain,m.g.ai,,APT29-CozyBear,,high,,
domain,m.g.ba,,APT29-CozyBear,,high,,
domain,m.g.bb,,APT29-CozyBear,,high,,
domain,m.g.bf,,APT29-CozyBear,,high,,
domain,m.g.bi,,APT29-CozyBear,,high,,
domain,m.g.ca,,APT29-CozyBear,,high,,
domain,m.g.ci,,APT29-CozyBear,,high,,
domain,m.g.de,,APT29-CozyBear,,high,,
domain,m.g.ee,,APT29-CozyBear,,high,,
domain,m.g.fi,,APT29-CozyBear,,high,,
domain,m.g.ga,,APT29-CozyBear,,high,,
domain,m.g.gb,,APT29-CozyBear,,high,,
domain,m.g.gd,,APT29-CozyBear,,high,,
domain,cj.prototype.map,,APT29-CozyBear,,high,,
domain,bj.prototype.map,,APT29-CozyBear,,high,,
domain,aj.prototype.map,,APT29-CozyBear,,high,,
domain,g.open,,APT29-CozyBear,,high,,
domain,g.target,,APT29-CozyBear,,high,,
domain,h.domains,,APT29-CozyBear,,high,,
domain,h.name,,APT29-CozyBear,,high,,
domain,h.target,,APT29-CozyBear,,high,,
domain,l.is,,APT29-CozyBear,,high,,
domain,o.top,,APT29-CozyBear,,high,,
domain,d.name,,APT29-CozyBear,,high,,
domain,d.sd,,APT29-CozyBear,,high,,
domain,e.ba,,APT29-CozyBear,,high,,
domain,e.id,,APT29-CozyBear,,high,,
domain,e.next,,APT29-CozyBear,,high,,
domain,e.read,,APT29-CozyBear,,high,,
domain,e.sd,,APT29-CozyBear,,high,,
domain,e.td,,APT29-CozyBear,,high,,
domain,f.map,,APT29-CozyBear,,high,,
domain,f.next,,APT29-CozyBear,,high,,
domain,f.target,,APT29-CozyBear,,high,,
domain,dj.prototype.map,,APT29-CozyBear,,high,,
domain,fe.prototype.map,,APT29-CozyBear,,high,,
domain,g.prototype.map,,APT29-CozyBear,,high,,
domain,gg.prototype.map,,APT29-CozyBear,,high,,
domain,hg.prototype.map,,APT29-CozyBear,,high,,
domain,id.prototype.map,,APT29-CozyBear,,high,,
domain,lg.prototype.map,,APT29-CozyBear,,high,,
domain,mg.prototype.map,,APT29-CozyBear,,high,,
domain,rj.prototype.map,,APT29-CozyBear,,high,,
domain,te.prototype.map,,APT29-CozyBear,,high,,
domain,ti.prototype.map,,APT29-CozyBear,,high,,
domain,ui.prototype.map,,APT29-CozyBear,,high,,
domain,vi.prototype.map,,APT29-CozyBear,,high,,
domain,vj.prototype.map,,APT29-CozyBear,,high,,
domain,ye.prototype.map,,APT29-CozyBear,,high,,
domain,zj.prototype.map,,APT29-CozyBear,,high,,
domain,a.prototype.ca,,APT29-CozyBear,,high,,
domain,ce.prototype.ca,,APT29-CozyBear,,high,,
domain,chrome.cast.media.h.prototype.ca,,APT29-CozyBear,,high,,
domain,d.prototype.ca,,APT29-CozyBear,,high,,
domain,e.prototype.ca,,APT29-CozyBear,,high,,
domain,gn.prototype.ca,,APT29-CozyBear,,high,,
domain,gv.prototype.ca,,APT29-CozyBear,,high,,
domain,kt.prototype.ca,,APT29-CozyBear,,high,,
domain,l.prototype.ca,,APT29-CozyBear,,high,,
domain,lf.prototype.ca,,APT29-CozyBear,,high,,
domain,m.prototype.ca,,APT29-CozyBear,,high,,
domain,me.cast.j.prototype.ca,,APT29-CozyBear,,high,,
domain,og.prototype.ca,,APT29-CozyBear,,high,,
domain,rb.prototype.ca,,APT29-CozyBear,,high,,
domain,rc.prototype.ca,,APT29-CozyBear,,high,,
domain,s.prototype.ca,,APT29-CozyBear,,high,,
domain,uj.prototype.ca,,APT29-CozyBear,,high,,
domain,w.prototype.ca,,APT29-CozyBear,,high,,
domain,yu.prototype.ca,,APT29-CozyBear,,high,,
domain,yz.prototype.ca,,APT29-CozyBear,,high,,
domain,hostnameobject.prototype.hasownproperty.call,,APT29-CozyBear,,high,,
domain,m.g.gg,,APT29-CozyBear,,high,,
domain,g.ac,,APT29-CozyBear,,high,,
domain,g.ba,,APT29-CozyBear,,high,,
domain,g.domains,,APT29-CozyBear,,high,,
domain,g.id,,APT29-CozyBear,,high,,
domain,g.next,,APT29-CozyBear,,high,,
domain,m.g.md,,APT29-CozyBear,,high,,
domain,m.g.nc,,APT29-CozyBear,,high,,
domain,m.g.ne,,APT29-CozyBear,,high,,
domain,m.g.nf,,APT29-CozyBear,,high,,
domain,m.g.ng,,APT29-CozyBear,,high,,
domain,m.g.ni,,APT29-CozyBear,,high,,
domain,m.g.pa,,APT29-CozyBear,,high,,
domain,m.g.pf,,APT29-CozyBear,,high,,
domain,m.g.qa,,APT29-CozyBear,,high,,
domain,m.g.sa,,APT29-CozyBear,,high,,
domain,m.g.sb,,APT29-CozyBear,,high,,
domain,m.g.sc,,APT29-CozyBear,,high,,
domain,m.g.sd,,APT29-CozyBear,,high,,
domain,m.g.sg,,APT29-CozyBear,,high,,
domain,m.g.tc,,APT29-CozyBear,,high,,
domain,m.g.ua,,APT29-CozyBear,,high,,
domain,m.g.va,,APT29-CozyBear,,high,,
domain,m.g.vc,,APT29-CozyBear,,high,,
domain,m.g.ve,,APT29-CozyBear,,high,,
domain,m.g.id,,APT29-CozyBear,,high,,
domain,m.g.ie,,APT29-CozyBear,,high,,
domain,m.g.je,,APT29-CozyBear,,high,,
domain,m.g.ke,,APT29-CozyBear,,high,,
domain,m.g.ki,,APT29-CozyBear,,high,,
domain,m.g.la,,APT29-CozyBear,,high,,
domain,m.g.lb,,APT29-CozyBear,,high,,
domain,m.g.mc,,APT29-CozyBear,,high,,
domain,r.sh.ba,,APT29-CozyBear,,high,,
domain,td.doubleclick.net,,APT29-CozyBear,,high,,
domain,www.youtube-nocookie.com,,APT29-CozyBear,,high,,
domain,www.youtube.com,,APT29-CozyBear,,high,,
domain,xa.prototype.ei.call,,APT29-CozyBear,,high,,
domain,a.ec,,APT29-CozyBear,,high,,
domain,a.email,,APT29-CozyBear,,high,,
domain,a.events,,APT29-CozyBear,,high,,
domain,a.fm,,APT29-CozyBear,,high,,
domain,kibana.dermloop.io,,APT29-CozyBear,,high,,
domain,daht.test.dermloop.io,,APT29-CozyBear,,high,,
domain,content.dermloop.io,,APT29-CozyBear,,high,,
domain,authentication.dermloop.io,,APT29-CozyBear,,high,,
domain,auth-admin.dermloop.io,,APT29-CozyBear,,high,,
domain,analytics.dermloop.io,,APT29-CozyBear,,high,,
domain,www.hsblog.biltd.com,,APT29-CozyBear,,high,,
domain,wvds.biltd.com,,APT29-CozyBear,,high,,
domain,wvd.biltd.com,,APT29-CozyBear,,high,,
domain,wpprod.biltd.com,,APT29-CozyBear,,high,,
domain,hydra.biltd.com,,APT29-CozyBear,,high,,
domain,x.constructor.name,,APT29-CozyBear,,high,,
domain,ue.constructor.name,,APT29-CozyBear,,high,,
domain,u.constructor.name,,APT29-CozyBear,,high,,
domain,this.target.constructor.name,,APT29-CozyBear,,high,,
domain,r.parentnode.constructor.name,,APT29-CozyBear,,high,,
domain,propvalue.constructor.name,,APT29-CozyBear,,high,,
domain,lr.constructor.name,,APT29-CozyBear,,high,,
domain,je.constructor.name,,APT29-CozyBear,,high,,
domain,fn.prototype.constructor.name,,APT29-CozyBear,,high,,
domain,fn.constructor.name,,APT29-CozyBear,,high,,
domain,e.href.constructor.name,,APT29-CozyBear,,high,,
domain,e.constructor.name,,APT29-CozyBear,,high,,
domain,b.constructor.name,,APT29-CozyBear,,high,,
domain,staging.boss-window.com,,APT29-CozyBear,,high,,
domain,url.prototype.tostring.call,,APT29-CozyBear,,high,,
domain,symbol.prototype.tostring.call,,APT29-CozyBear,,high,,
domain,date.prototype.tostring.call,,APT29-CozyBear,,high,,
domain,ze.prototype.remove.call,,APT29-CozyBear,,high,,
domain,xg.prototype.remove.call,,APT29-CozyBear,,high,,
domain,wr.remove.call,,APT29-CozyBear,,high,,
domain,w.remove.call,,APT29-CozyBear,,high,,
domain,this.constructor.prototype.remove.call,,APT29-CozyBear,,high,,
domain,tf.prototype.remove.call,,APT29-CozyBear,,high,,
domain,sr.prototype.remove.call,,APT29-CozyBear,,high,,
domain,s.remove.call,,APT29-CozyBear,,high,,
domain,o.remove.call,,APT29-CozyBear,,high,,
domain,n.remove.call,,APT29-CozyBear,,high,,
domain,kf.prototype.remove.call,,APT29-CozyBear,,high,,
domain,h.remove.call,,APT29-CozyBear,,high,,
domain,eg.prototype.remove.call,,APT29-CozyBear,,high,,
domain,ed.prototype.remove.call,,APT29-CozyBear,,high,,
domain,e.view.prototype.remove.call,,APT29-CozyBear,,high,,
domain,d.remove.call,,APT29-CozyBear,,high,,
domain,cn.remove.call,,APT29-CozyBear,,high,,
domain,cm.remove.call,,APT29-CozyBear,,high,,
domain,cf.remove.call,,APT29-CozyBear,,high,,
domain,window.top.document.location.host,,APT29-CozyBear,,high,,
domain,window.parent.location.host,,APT29-CozyBear,,high,,
domain,window.document.location.host,,APT29-CozyBear,,high,,
domain,w.location.host,,APT29-CozyBear,,high,,
domain,s.wd.location.host,,APT29-CozyBear,,high,,
domain,r.location.host,,APT29-CozyBear,,high,,
domain,r.document.location.host,,APT29-CozyBear,,high,,
domain,q.location.host,,APT29-CozyBear,,high,,
domain,m.location.host,,APT29-CozyBear,,high,,
domain,l.location.host,,APT29-CozyBear,,high,,
domain,k.location.host,,APT29-CozyBear,,high,,
domain,je.location.host,,APT29-CozyBear,,high,,
domain,j.location.host,,APT29-CozyBear,,high,,
domain,i.location.host,,APT29-CozyBear,,high,,
domain,h.location.host,,APT29-CozyBear,,high,,
domain,event.target.location.host,,APT29-CozyBear,,high,,
domain,e.location.host,,APT29-CozyBear,,high,,
domain,c.location.host,,APT29-CozyBear,,high,,
domain,c.j.location.host,,APT29-CozyBear,,high,,
domain,tn.prototype.ac,,APT29-CozyBear,,high,,
domain,sb.prototype.ac,,APT29-CozyBear,,high,,
domain,nc.prototype.ac,,APT29-CozyBear,,high,,
domain,nb.prototype.ac,,APT29-CozyBear,,high,,
domain,j.prototype.ac,,APT29-CozyBear,,high,,
domain,iv.prototype.ac,,APT29-CozyBear,,high,,
domain,gy.prototype.ac,,APT29-CozyBear,,high,,
domain,gv.prototype.ac,,APT29-CozyBear,,high,,
domain,fm.prototype.ac,,APT29-CozyBear,,high,,
domain,ed.prototype.ac,,APT29-CozyBear,,high,,
domain,chrome.cast.media.h.prototype.ac,,APT29-CozyBear,,high,,
domain,bo.prototype.ac,,APT29-CozyBear,,high,,
domain,t.push.call,,APT29-CozyBear,,high,,
domain,n.prototype.push.call,,APT29-CozyBear,,high,,
domain,e.push.call,,APT29-CozyBear,,high,,
domain,array.prototype.push.call,,APT29-CozyBear,,high,,
domain,zw.prototype.ma,,APT29-CozyBear,,high,,
domain,wm.prototype.ma,,APT29-CozyBear,,high,,
domain,we.prototype.ma,,APT29-CozyBear,,high,,
domain,qw.prototype.ma,,APT29-CozyBear,,high,,
domain,ps.prototype.ma,,APT29-CozyBear,,high,,
domain,ow.prototype.ma,,APT29-CozyBear,,high,,
domain,ni.prototype.ma,,APT29-CozyBear,,high,,
domain,n.prototype.ma,,APT29-CozyBear,,high,,
domain,lq.prototype.ma,,APT29-CozyBear,,high,,
domain,ki.prototype.ma,,APT29-CozyBear,,high,,
domain,ib.prototype.ma,,APT29-CozyBear,,high,,
domain,gn.prototype.ma,,APT29-CozyBear,,high,,
domain,gd.prototype.ma,,APT29-CozyBear,,high,,
domain,fr.prototype.ma,,APT29-CozyBear,,high,,
domain,e.prototype.ma,,APT29-CozyBear,,high,,
domain,dm.prototype.ma,,APT29-CozyBear,,high,,
domain,chrome.cast.media.h.prototype.ma,,APT29-CozyBear,,high,,
domain,ag.prototype.ma,,APT29-CozyBear,,high,,
domain,u.hasownproperty.call,,APT29-CozyBear,,high,,
domain,type.hasownproperty.call,,APT29-CozyBear,,high,,
domain,t.prototype.hasownproperty.call,,APT29-CozyBear,,high,,
domain,rototype.hasownproperty.call,,APT29-CozyBear,,high,,
domain,prototype.hasownproperty.call,,APT29-CozyBear,,high,,
domain,otype.hasownproperty.call,,APT29-CozyBear,,high,,
domain,ototype.hasownproperty.call,,APT29-CozyBear,,high,,
domain,object.hasownproperty.call,,APT29-CozyBear,,high,,
domain,m.object.hasownproperty.call,,APT29-CozyBear,,high,,
domain,ect.prototype.hasownproperty.call,,APT29-CozyBear,,high,,
domain,e.hasownproperty.call,,APT29-CozyBear,,high,,
domain,c.prototype.hasownproperty.call,,APT29-CozyBear,,high,,
domain,c.object.hasownproperty.call,,APT29-CozyBear,,high,,
domain,bject.prototype.hasownproperty.call,,APT29-CozyBear,,high,,
domain,z.securitygroups.read,,APT29-CozyBear,,high,,
domain,m.g.ae,,APT29-CozyBear,,high,,
domain,m.g.ad,,APT29-CozyBear,,high,,
domain,a.wb.phone,,APT29-CozyBear,,high,,
domain,a.wb.email,,APT29-CozyBear,,high,,
domain,yj.call,,APT29-CozyBear,,high,,
domain,q.call,,APT29-CozyBear,,high,,
domain,pj.call,,APT29-CozyBear,,high,,
domain,nh.search,,APT29-CozyBear,,high,,
domain,n.search,,APT29-CozyBear,,high,,
domain,n.is,,APT29-CozyBear,,high,,
domain,n.host,,APT29-CozyBear,,high,,
domain,m.g.fk,,APT29-CozyBear,,high,,
domain,m.g.bd,,APT29-CozyBear,,high,,
domain,kg.call,,APT29-CozyBear,,high,,
domain,h.tr,,APT29-CozyBear,,high,,
domain,h.pa,,APT29-CozyBear,,high,,
domain,f.sm,,APT29-CozyBear,,high,,
domain,e.km,,APT29-CozyBear,,high,,
domain,d.host,,APT29-CozyBear,,high,,
domain,d.hn,,APT29-CozyBear,,high,,
domain,d.dk,,APT29-CozyBear,,high,,
domain,d.bn,,APT29-CozyBear,,high,,
domain,c.name,,APT29-CozyBear,,high,,
domain,b.sn,,APT29-CozyBear,,high,,
domain,b.dm,,APT29-CozyBear,,high,,
domain,aa.km,,APT29-CozyBear,,high,,
domain,aa.hn,,APT29-CozyBear,,high,,
domain,aa.dk,,APT29-CozyBear,,high,,
domain,aa.bn,,APT29-CozyBear,,high,,
domain,a.th,,APT29-CozyBear,,high,,
domain,a.phone,,APT29-CozyBear,,high,,
domain,a.im,,APT29-CozyBear,,high,,
domain,a.hm,,APT29-CozyBear,,high,,
domain,a.gm,,APT29-CozyBear,,high,,
domain,m.g.wf,,APT29-CozyBear,,high,,
domain,m.g.be,,APT29-CozyBear,,high,,
domain,m.g.fj,,APT29-CozyBear,,high,,
domain,m.g.hk,,APT29-CozyBear,,high,,
domain,m.g.lk,,APT29-CozyBear,,high,,
domain,m.g.me,,APT29-CozyBear,,high,,
domain,m.g.pk,,APT29-CozyBear,,high,,
