type,value,description,threat_actor,campaign,confidence,source,tags
sha256,81cd6e1c6e1f9400e31b122dfa2c7acf274192ec560a9d29190a70abd04b20e2,,EquationGroup,,high,,
sha256,ad6da02e3a4c98a29993cceb7a10e7af002fb00df0cd2228f83aea4ccfdf94b6,,EquationGroup,,high,,
domain,mbafleet.com,,EquationGroup,,high,,
domain,prajeshpatel.com,,EquationGroup,,high,,
domain,speclaurp.com,,EquationGroup,,high,,
domain,zawajonly.com,,EquationGroup,,high,,
domain,icimp.swarkul.com,,EquationGroup,,high,,
md5,60054a124ad9c11d2f0afa8f60a3b26f,,EquationGroup,,high,,
md5,6533e7d5f0f680006031512f8378bfcb,,EquationGroup,,high,,
md5,6b987944074fda626f8b00751fb9d197,,EquationGroup,,high,,
md5,80008a0f7035893d17d7f659e81e716e,,EquationGroup,,high,,
md5,8f0d45e48d797ac3631b5b572d44b6e8,,EquationGroup,,high,,
md5,91014e9b43ad489535e62e1b048feb59,,EquationGroup,,high,,
md5,91995c6813e20aad1a860d3e712787a6,,EquationGroup,,high,,
md5,0818cda2299b358e1ddf4ea59249a6c4,,EquationGroup,,high,,
md5,09f6c007b16804841a6d02ae87107e3f,,EquationGroup,,high,,
md5,0ba8fe6dd895184236618a042bdf835b,,EquationGroup,,high,,
md5,0ef0dfbb4a56cf1d6eff6032ea988162,,EquationGroup,,high,,
md5,108854ed57caeeeaeefc20182ea67e94,,EquationGroup,,high,,
md5,13e9b02b089e9a01ddbe41452d2c409d,,EquationGroup,,high,,
md5,14fee51bb001abb6ea2c0d8c78863a0d,,EquationGroup,,high,,
md5,15b33a171003fa1a0a24c6ca8f24115a,,EquationGroup,,high,,
md5,289b0d0b626b0be26ee81ed84fb94ec1,,EquationGroup,,high,,
md5,2a854c3df9098019daa886ae6f3ecaa0,,EquationGroup,,high,,
md5,2bf250d64e72a14f05ee190148291564,,EquationGroup,,high,,
md5,2f9e82625774c8051607f791fb9de9b1,,EquationGroup,,high,,
md5,3452a24904da2fcf6b79ee1734e9eee1,,EquationGroup,,high,,
md5,381321d0977ce81e07263bc6be753b85,,EquationGroup,,high,,
md5,4b00b6c6e4f83dcf7f53db86c883a4dc,,EquationGroup,,high,,
md5,4d1e16e2b914243e0c63017676956a73,,EquationGroup,,high,,
md5,5c3a88073824a1bce4359a7b69ed0a8d,,EquationGroup,,high,,
md5,5f619927b586a6f776eb582f661ed55c,,EquationGroup,,high,,
md5,63e7b2fc0a0e6f1db3dee98f4f1dec43,,EquationGroup,,high,,
md5,01b3c7b2ff7e5158f80f593c09232e04,,EquationGroup,,high,,
sha256,7989032a5a2baece889100c4cfeca81f1da1241ab47365dad89107e417ce7bac,,EquationGroup,,high,,
md5,0182dbf3e594581a87992f80c762c099,,EquationGroup,,high,,
md5,05422319e7821018401f477b3621f8e2,,EquationGroup,,high,,
md5,4c85f9d2d0b02e0b3bdfc34d0f63b414,,EquationGroup,,high,,
md5,58b9130deeff83f1185c372595cd4607,,EquationGroup,,high,,
md5,6156e50571571b233019c4ebb472899d,,EquationGroup,,high,,
md5,9c6d1ed1f5e22bf609bcf5ca6e587dec,,EquationGroup,,high,,
md5,aaa8999a169e39fb8b48ae49cd6ac30a,,EquationGroup,,high,,
md5,b4a78f824a7f0fa688df729f2aef7f7f,,EquationGroup,,high,,
md5,0023de8f74bf9f932afc9e288082e660,,EquationGroup,,high,,
md5,c454045e1299c5ad5e2932a7b0016d7a,,EquationGroup,,high,,
md5,d3df8781249f2c404c4935ca9ffb1155,,EquationGroup,,high,,
md5,dce6aaad1574bc72a25dc4551d52a2c1,,EquationGroup,,high,,
md5,f01525c9ef763c49e28cec6c2f6f6c60,,EquationGroup,,high,,
md5,f7f382a0c610177431b27b93c4c87ac1,,EquationGroup,,high,,
sha1,fc0fe2c6d97ec075e7d0f4a2b7fae261aa7223d4,,EquationGroup,,high,,
sha256,6eacbcd6126ebd9073aa039d6b16af96d92e3dc5e6f7353fe9c47c302b5e13ce,,EquationGroup,,high,,
cve,CVE-2017-0005,,EquationGroup,,high,,
md5,c1544a2220f5dd61a62c697d9a2c5b77,,EquationGroup,,high,,
domain,downloadmpplayer.com,,EquationGroup,,high,,
domain,dowelsobject.com,,EquationGroup,,high,,
domain,darakht.com,,EquationGroup,,high,,
domain,damavandkuh.com,,EquationGroup,,high,,
domain,customerscreensavers.com,,EquationGroup,,high,,
domain,crisptic01.net,,EquationGroup,,high,,
domain,cribdare2no.com,,EquationGroup,,high,,
domain,computertechanalysis.com,,EquationGroup,,high,,
domain,coffeehausblog.com,,EquationGroup,,high,,
domain,cigape.net,,EquationGroup,,high,,
domain,charmedno1.com,,EquationGroup,,high,,
domain,charging-technology.com,,EquationGroup,,high,,
domain,businessedgeadvance.com,,EquationGroup,,high,,
domain,businessdirectnessource.com,,EquationGroup,,high,,
domain,businessdealsblog.com,,EquationGroup,,high,,
domain,business-made-fun.com,,EquationGroup,,high,,
domain,brittlefilet.com,,EquationGroup,,high,,
domain,bazandegan.com,,EquationGroup,,high,,
domain,aynachatsrv.com,,EquationGroup,,high,,
domain,avidnewssource.com,,EquationGroup,,high,,
domain,arm2pie.com,,EquationGroup,,high,,
domain,arabtechmessenger.net,,EquationGroup,,high,,
domain,amazinggreentechshop.com,,EquationGroup,,high,,
domain,afkarehroshan.com,,EquationGroup,,high,,
domain,advancing-technology.com,,EquationGroup,,high,,
domain,adservicestats.com,,EquationGroup,,high,,
domain,adsbizsimple.com,,EquationGroup,,high,,
domain,ad-void.com,,EquationGroup,,high,,
domain,ad-servicestats.net,,EquationGroup,,high,,
domain,ad-noise.net,,EquationGroup,,high,,
domain,247adbiz.net,,EquationGroup,,high,,
ipv4,89.18.177.3,,EquationGroup,,high,,
ipv4,87.255.38.2,,EquationGroup,,high,,
ipv4,85.112.1.83,,EquationGroup,,high,,
ipv4,84.233.205.99,,EquationGroup,,high,,
ipv4,64.76.82.52,,EquationGroup,,high,,
ipv4,62.216.152.67,,EquationGroup,,high,,
ipv4,41.222.35.70,,EquationGroup,,high,,
ipv4,212.61.54.239,,EquationGroup,,high,,
ipv4,210.81.52.120,,EquationGroup,,high,,
ipv4,203.150.231.73,,EquationGroup,,high,,
ipv4,203.150.231.49,,EquationGroup,,high,,
ipv4,202.95.84.33,,EquationGroup,,high,,
ipv4,195.81.34.67,,EquationGroup,,high,,
ipv4,190.60.202.4,,EquationGroup,,high,,
ipv4,190.242.96.212,,EquationGroup,,high,,
ipv4,149.12.71.2,,EquationGroup,,high,,
sha256,df4bbd02dcd8b8b9e1374c6f71f2e2da8518d39337b35983874266e8fff055e1,,EquationGroup,,high,,
sha256,a2a9e948fb829685d0a9161cac845fd0dfa943d023a6b2faab205fa8664b7c26,,EquationGroup,,high,,
sha256,9412a66bc81f51a1fa916ac47c77e02ac1a7c9dff543233ed70aa265ef6a1e76,,EquationGroup,,high,,
sha256,868eb363f32beacd8bcdc7a114e020d4cfe67913a15275f4e7493d87db643ff2,,EquationGroup,,high,,
sha256,866f94f30d9865995494a0f7228329c26149eef2960500b2177c736c5c846035,,EquationGroup,,high,,
sha256,441f2a6775621af8c5d1ead7082e9573ad878bc90675ed55f86abfc8a9e8cc6f,,EquationGroup,,high,,
sha256,24b7e7553b1aa241997e28775d3952c4cb885056c4606cbed9b450320b601255,,EquationGroup,,high,,
sha256,1e55abb94951cedc548fd8d67bd1b50476808f1d0ae72f9842181761ff92f83f,,EquationGroup,,high,,
sha256,1b0eb1a1591140175d1ac111a98c89472b196599baf13ef67ee7f63d0052b00e,,EquationGroup,,high,,
sha256,112d70111fef5e5e072b17e0d5d9312a0826cb85304a17bb51330d9800936c4a,,EquationGroup,,high,,
sha256,003315b0aea2fcb9f77d29223dd8947d0e6792b3a0227e054be8eb2a11f443d9,,EquationGroup,,high,,
sha1,d09b4b6d3244ac382049736ca98d7de0c6787fa2,,EquationGroup,,high,,
sha1,b2b2cd9ca6f5864ef2ac6382b7b6374a9fb2cbe9,,EquationGroup,,high,,
sha1,61fab1b8451275c7fd580895d9c68e152ff46417,,EquationGroup,,high,,
sha1,5e1f56c1e57fbff96d4999db1fd6dd0f7d8221df,,EquationGroup,,high,,
sha1,58d15d1581f32f36542f3e9fb4b1fc84d2a6ba35,,EquationGroup,,high,,
sha1,50b8f125ed33233a545a1aac3c9d4bb6aa34b48f,,EquationGroup,,high,,
sha1,4ce6e77a11b443cc7cbe439b71bf39a39d3d7fa3,,EquationGroup,,high,,
sha1,2bd1b1f5b4384ce802d5d32d8c8fd3d1dc04b962,,EquationGroup,,high,,
sha1,1f0ae54ac3f10d533013f74f48849de4e65817a7,,EquationGroup,,high,,
sha1,017198643efbcca0df6d2c681f9ec3465060b929,,EquationGroup,,high,,
md5,ba39212c5b58b97bfc9f5bc431170827,,EquationGroup,,high,,
md5,9b1ca66aab784dc5f1dfe635d8f8a904,,EquationGroup,,high,,
md5,9180d5affe1e5df0717d7385e7f54386,,EquationGroup,,high,,
md5,752af597e6d9fd70396accc0b9013dbe,,EquationGroup,,high,,
md5,6fe6c03b938580ebf9b82f3b9cd4c4aa,,EquationGroup,,high,,
md5,4556ce5eb007af1de5bd3b457f0b216d,,EquationGroup,,high,,
md5,2a12630ff976ba0994143ca93fecd17f,,EquationGroup,,high,,
md5,24a6ec8ebf9c0867ed1c097f4a653b8d,,EquationGroup,,high,,
md5,0a209ac0de4ac033f31d6ba9191a8f7a,,EquationGroup,,high,,
md5,03718676311de33dd0b8f4f18cffd488,,EquationGroup,,high,,
cve,CVE-2012-1723,,EquationGroup,,high,,
domain,www.waeservices.com,,EquationGroup,,high,,
ipv4,213.198.79.49,,EquationGroup,,high,,
sha256,d0a4b7d09d36459b07552c0269eeed450fb016a1192088bfb13cf50fba7f92cf,,EquationGroup,,high,,
sha256,c3f92c8b2b11c170879fafa29b698d76a5ea4ed37e01674848c63a911d76bece,,EquationGroup,,high,,
sha256,a5ec4d102d802ada7c5083af53fd9d3c9b5aa83be9de58dbb4fac7876faf6d29,,EquationGroup,,high,,
sha256,a5add4de0708ff2408468aed3bdf894fd2bb581372102a705d2aef38bc4709c0,,EquationGroup,,high,,
sha256,a482f2c474f3f02a35976f9fd5cb1a8501f15d9ccaaf78a4c19f3a650130e4db,,EquationGroup,,high,,
sha256,9f1b82e6c2e9760284c53c5377a054d6cfcb2bd5e36329e0f7c395aa02d79d0d,,EquationGroup,,high,,
sha256,9df733c565cf3c98878911af11ff17f8788c06e56466db6eaab81f8fa80344e4,,EquationGroup,,high,,
sha256,897489999ff2c360678cdba9a40a6613fc042f346ccfb325fdc0fa46ac42d00e,,EquationGroup,,high,,
sha256,83d14ce2dcfc852791d20cd78066ba5a2b39eb503e12e33f2ef0b1a46c68de73,,EquationGroup,,high,,
sha256,63a3b1d2e234481bcee6d95ff8e4d7ebf1967009e32fda35a675bffbd8e4c4aa,,EquationGroup,,high,,
sha256,355e5643c5a04c18d831b942ef65a21d1cdb1d93ea328b0203a38876cef3f93e,,EquationGroup,,high,,
sha256,318bb5ca29ac1f647f78a5cf1124d6849fadf52e5bc7193fa05922d36a8db4e5,,EquationGroup,,high,,
md5,311d4923909e07d5c703235d83bf4479,,EquationGroup,,high,,
sha256,26215bc56dc31d2466d72f1f4e1b6388e62606e9949bc41c28968fcb9a9d60a6,,EquationGroup,,high,,
sha256,1c376452b451e05363dd39c56994bd3414e02ffecf89dbc40461eb6e2fe9e51e,,EquationGroup,,high,,
sha256,07fc80ecaa8f12f0d57fbf9627d5505b8f969a84fc3907c31dd68f5022edf643,,EquationGroup,,high,,
sha1,ff2b50f371eb26f22eb8a2118e9ab0e015081500,,EquationGroup,,high,,
sha1,febc4f30786db7804008dc9bc1cebdc26993e240,,EquationGroup,,high,,
sha1,ee2b504ad502dc3fed62d6483d93d9b1221cdd6c,,EquationGroup,,high,,
sha1,cace40965f8600a24a2457f7792efba3bd84d9ba,,EquationGroup,,high,,
sha1,b93aa17b19575a6e4962d224c5801fb78e9a7bb5,,EquationGroup,,high,,
sha1,a3a31937956f161beba8acac35b96cb74241cd0f,,EquationGroup,,high,,
sha1,7e6c8ae454be1fd16aa23ebed32465192c164a6e,,EquationGroup,,high,,
sha1,7e3cd36875c0e5ccb076eb74855d627ae8d4627f,,EquationGroup,,high,,
sha1,645678c4ed9bbdd641c4ff4dcb1825c262b2d879,,EquationGroup,,high,,
sha1,597715224249e9fb77dc733b2e4d507f0cc41af6,,EquationGroup,,high,,
sha1,57fa4a1abbf39f4899ea76543ebd3688dcc11e13,,EquationGroup,,high,,
sha1,2bdb85953b4bd2efcfea522fc5939feb57aaf4b2,,EquationGroup,,high,,
sha1,26e787997a338d8111d96c9a4c103cf8ff0201ce,,EquationGroup,,high,,
sha1,14599516381a9646cd978cf962c4f92386371040,,EquationGroup,,high,,
sha1,09399b9bd600d4516db37307a457bc55eedcbd17,,EquationGroup,,high,,
md5,f6bf3ed3bcd466e5fd1cbaf6ba658716,,EquationGroup,,high,,
md5,ef4405930e6071ae1f7f6fa7d4f3397d,,EquationGroup,,high,,
md5,c4f8671c1f00dab30f5f88d684af1927,,EquationGroup,,high,,
md5,c3af66b9ce29efe5ee34e87b6e136e3a,,EquationGroup,,high,,
md5,c17e16a54916d3838f63d208ebab9879,,EquationGroup,,high,,
md5,bb8f56874189d5dfe9294f0553a49b83,,EquationGroup,,high,,
md5,b3487fdd1efd2d1ea1550fef5b749037,,EquationGroup,,high,,
md5,b2c7339e87c932c491e34cdcd99feb07,,EquationGroup,,high,,
md5,a6662b8ebca61ca09ce89e1e4f43665d,,EquationGroup,,high,,
md5,9f3f6f46c67d3fad2479963361cf118b,,EquationGroup,,high,,
md5,98dea1bce37bf7087360e1958400589b,,EquationGroup,,high,,
md5,8d87a1845122bf090b3d8656dc9d60a8,,EquationGroup,,high,,
md5,74de13b5ea68b3da24addc009f84baee,,EquationGroup,,high,,
md5,69e7943f3d48233de4a39a924c59ed2c,,EquationGroup,,high,,
md5,60dab5bb319281747c5863b44c5ac60d,,EquationGroup,,high,,
md5,5767b9d851d0c24e13eca1bfd16ea424,,EquationGroup,,high,,
md5,21c278c88d8f6faea64250df3bffd7c6,,EquationGroup,,high,,
md5,2b444ac5209a8b4140dd6b747a996653,,EquationGroup,,high,,
md5,214f7a2c95bdc265888fbcd24e3587da,,EquationGroup,,high,,
md5,20506375665a6a62f7d9dd22d1cc9870,,EquationGroup,,high,,
md5,15d39578460e878dd89e8911180494ff,,EquationGroup,,high,,
md5,11fb08b9126cdb4668b3f5135cf7a6c5,,EquationGroup,,high,,
md5,0a5e9b15014733ee7685d8c8be81fb0d,,EquationGroup,,high,,
domain,www.forboringbusinesses.com,,EquationGroup,,high,,
domain,www.dt1blog.com,,EquationGroup,,high,,
domain,exploit.java.cve-2012-1723.ad,,EquationGroup,,high,,
domain,zhalehziba.com,,EquationGroup,,high,,
domain,xlivehost.com,,EquationGroup,,high,,
domain,wangluoruanjian.com,,EquationGroup,,high,,
domain,unwashedsound.com,,EquationGroup,,high,,
domain,unite3tubes.com,,EquationGroup,,high,,
domain,tropiccritics.com,,EquationGroup,,high,,
domain,toofanshadid.com,,EquationGroup,,high,,
domain,timelywebsitehostesses.com,,EquationGroup,,high,,
domain,thesuperdeliciousnews.com,,EquationGroup,,high,,
domain,techsupportpwr.com,,EquationGroup,,high,,
domain,technology-revealed.com,,EquationGroup,,high,,
domain,technicserv.com,,EquationGroup,,high,,
domain,technicaldigitalreporting.com,,EquationGroup,,high,,
domain,technicalconsumerreports.com,,EquationGroup,,high,,
domain,technicads.com,,EquationGroup,,high,,
domain,techasiamusicsvr.com,,EquationGroup,,high,,
domain,teatac4bath.com,,EquationGroup,,high,,
domain,team4heat.net,,EquationGroup,,high,,
domain,taking-technology.com,,EquationGroup,,high,,
domain,suddenplot.com,,EquationGroup,,high,,
domain,successful-marketing-now.com,,EquationGroup,,high,,
domain,subad-server.com,,EquationGroup,,high,,
domain,standardsandpraiserepurpose.com,,EquationGroup,,high,,
domain,speedynewsclips.com,,EquationGroup,,high,,
domain,slayinglance.com,,EquationGroup,,high,,
domain,sherkatkonandeh.com,,EquationGroup,,high,,
domain,serv-load.com,,EquationGroup,,high,,
domain,selective-business.com,,EquationGroup,,high,,
domain,rubriccrumb.com,,EquationGroup,,high,,
domain,rubiccrum.com,,EquationGroup,,high,,
domain,rubi4edit.com,,EquationGroup,,high,,
domain,roshanavar.com,,EquationGroup,,high,,
domain,rehabretie.com,,EquationGroup,,high,,
domain,rapidlyserv.com,,EquationGroup,,high,,
domain,rampagegramar.com,,EquationGroup,,high,,
domain,quik-serv.com,,EquationGroup,,high,,
domain,quickupdateserv.com,,EquationGroup,,high,,
domain,posed2shade.com,,EquationGroup,,high,,
domain,platads.com,,EquationGroup,,high,,
domain,phoneysoap.com,,EquationGroup,,high,,
domain,parskabab.com,,EquationGroup,,high,,
domain,nowruzbakher.com,,EquationGroup,,high,,
domain,noticiasftpsrv.com,,EquationGroup,,high,,
domain,nickleplatedads.com,,EquationGroup,,high,,
domain,newsterminalvelocity.com,,EquationGroup,,high,,
domain,newjunk4u.com,,EquationGroup,,high,,
domain,myhousetechnews.com,,EquationGroup,,high,,
domain,moretimeads.com,,EquationGroup,,high,,
domain,monster-ads.net,,EquationGroup,,high,,
domain,mimicrice.com,,EquationGroup,,high,,
domain,micraamber.net,,EquationGroup,,high,,
domain,melding-technology.com,,EquationGroup,,high,,
domain,meevehdar.com,,EquationGroup,,high,,
domain,mashinkhabar.com,,EquationGroup,,high,,
domain,lsassoc.com,,EquationGroup,,high,,
domain,listennewsnetwork.com,,EquationGroup,,high,,
domain,itemagic.net,,EquationGroup,,high,,
domain,islamicmarketing.net,,EquationGroup,,high,,
domain,industry-deals.com,,EquationGroup,,high,,
domain,housedman.com,,EquationGroup,,high,,
domain,honarkhaneh.net,,EquationGroup,,high,,
domain,honarkhabar.com,,EquationGroup,,high,,
domain,havakhosh.com,,EquationGroup,,high,,
domain,goodbizez.com,,EquationGroup,,high,,
domain,goldadpremium.com,,EquationGroup,,high,,
domain,globalnetworkanalys.com,,EquationGroup,,high,,
domain,ghalibaft.com,,EquationGroup,,high,,
domain,gar-tech.com,,EquationGroup,,high,,
domain,functional-business.com,,EquationGroup,,high,,
domain,foroushi.net,,EquationGroup,,high,,
domain,forgotten-deals.com,,EquationGroup,,high,,
domain,following-technology.com,,EquationGroup,,high,,
domain,fnlpic.com,,EquationGroup,,high,,
domain,fliteilex.com,,EquationGroup,,high,,
domain,easyadvertonline.com,,EquationGroup,,high,,
sha1,be855cd1bfc1e1446a3390c693f29e2a3007c04e,,EquationGroup,,high,,
md5,01b103a1531d23c0f0a431b07fa2bb8b,,EquationGroup,,high,,
md5,07986ecd5f759e85db37302bd0493ea4,,EquationGroup,,high,,
md5,07e9f5f392d379981b7937e8da73512d,,EquationGroup,,high,,
md5,07eb2ff68044f7d3795f3eea7f25b6af,,EquationGroup,,high,,
md5,0cd9d734ab88225b4af96c9edf15bbdf,,EquationGroup,,high,,
md5,0e99addab995e60de5a7eaded0e21c3c,,EquationGroup,,high,,
md5,10b1afc216476e4600cbaa07a265159c,,EquationGroup,,high,,
md5,2e3e26582f8daea2df6600ee7ab653d7,,EquationGroup,,high,,
md5,338f6ff5e687d1eec9b539057d6ab5a7,,EquationGroup,,high,,
md5,36a90b771d5eb1fc06d29377816f643e,,EquationGroup,,high,,
md5,3b37396d0c15670d0b02856b6f3c1cec,,EquationGroup,,high,,
md5,4420f8917dc320a78d2ef14136032f69,,EquationGroup,,high,,
md5,4c42cb692e83bb6fac57054686ba2b88,,EquationGroup,,high,,
md5,586c1290df2294dae8d375e2a7326bba,,EquationGroup,,high,,
md5,66b66dc0eb2437b233a8256b9a02902f,,EquationGroup,,high,,
md5,6f5696c20c4335656a7be7770c9f8c30,,EquationGroup,,high,,
md5,762ed51daa67d2a6a4ea641ec5a5b6f3,,EquationGroup,,high,,
md5,7afcf45907f225e3e3cfeece3bbcd410,,EquationGroup,,high,,
md5,8c80dd97c37525927c1e549cb59bcbf3,,EquationGroup,,high,,
md5,92b81afb69efbe857c74d07e464b4097,,EquationGroup,,high,,
md5,a48b642733b4ed0b2f63c726bea5710f,,EquationGroup,,high,,
md5,aa8413a8ae68bfe11664d3df334e6153,,EquationGroup,,high,,
md5,ab234159a8bc206d06203086944b72c4,,EquationGroup,,high,,
md5,c097fd043d3cbabcada0878505c7afa5,,EquationGroup,,high,,
md5,c24315b0585b852110977dacafe6c8c1,,EquationGroup,,high,,
md5,cd6fd2959b8ec762511f6c36adfb35bb,,EquationGroup,,high,,
md5,d071887d9e9af01d3ee009dffe1be16d,,EquationGroup,,high,,
md5,f63038f93396c1c9fe023e777bdd1b99,,EquationGroup,,high,,
md5,f84a4c44b9ebcd34a443ed2cb663743f,,EquationGroup,,high,,
sha256,8d31ee8648ca9c777eced80d409b578b3ab94109ab2bd9b983585dad22c52ef0,,EquationGroup,,high,,
sha256,fa5d9fa9f1f67b48e0ef53c0f01d03ec92ba620c3a88dd4b7cd52122364fa148,,EquationGroup,,high,,
sha256,04c0fe1b4636ab427121415818fbffc371dacd7872325b18b763e1bc7ec4488a,,EquationGroup,,high,,
sha256,b99c3cc1acbb085c9a895a8c3510f6daaf31f0d2d9ccb8477c7fb7119376f57b,,EquationGroup,,high,,
sha256,c5a346bd16c246db669605c70a547204313c0fa2325332a3d8427a4449e5b40e,,EquationGroup,,high,,
sha256,044d234d96ba4d2c8d6b75dce9f3b778137708ed2fd39edfab8711d3431f8763,,EquationGroup,,high,,
sha256,027f3fe24aba5c1c5e14027f840e8bcb9b8f77d38d29e27413d9abe159c3a31f,,EquationGroup,,high,,
sha256,6b891a659b3a17c238918533f704c9d47f6e2f958f94a23cace19c6922cb4829,,EquationGroup,,high,,
sha256,181ce9db0dea2a3a2e08860620c3015e61995a93729cb07e0b157d0e75c73343,,EquationGroup,,high,,
sha256,3f201f2578b5c9ce1a2d0deb31f79409b8da7e4c4c993e047f9c683b27783d25,,EquationGroup,,high,,
sha256,1328bd220d9b4baa8a92b8d3f42f0d123762972d1dfc4b1fd4b4728d67b01dfc,,EquationGroup,,high,,
sha256,15ffbb8d382cd2ff7b0bd4c87a7c0bffd1541c2fe86865af445123bc0b770d13,,EquationGroup,,high,,
sha1,2c139652131b7fd56aa14fccac7886ea0aa2c943,,EquationGroup,,high,,
sha1,f344ce6b6c82f62417419a1fbf39428a7ecebaee,,EquationGroup,,high,,
sha1,573bfabbb78a4096da99a70e184e304a46fecd02,,EquationGroup,,high,,
sha1,06cd886586835b2bf0d25fba4c898b69e362ba6d,,EquationGroup,,high,,
sha1,9747e4c11bcf0393e1d1a2ac4b7c43af590da0bc,,EquationGroup,,high,,
sha1,140edb4850081d890fa7267efe002129ff2c5067,,EquationGroup,,high,,
sha1,6addd9e0231123d4ebd85b884ff444321558ac5d,,EquationGroup,,high,,
sha1,aec5bfe87cf052ca8dd4c909e5a35ff670c08edb,,EquationGroup,,high,,
sha1,9d6f2b7db9b2ee86206fc209824bd4fc23f594cd,,EquationGroup,,high,,
sha1,7d3e80fd056e5ff2ed522220af3980f80572ad4f,,EquationGroup,,high,,
sha1,966a60028a3a24268c049ffadbe1a07b83de24ce,,EquationGroup,,high,,
sha256,a48ad33695a44de887bba8f2f3174fd8fb01a46a19e3ec9078b0118647ccf599,,EquationGroup,,high,,
domain,dpremium.com,,EquationGroup,,high,,
ipv4,64.38.3.50,,EquationGroup,,high,,
sha1,e9537a36a035b08121539fd5d5dcda9fb6336423,,EquationGroup,,high,,
sha1,930d7ed2bdce9b513ebecd3a38041b709f5c2990,,EquationGroup,,high,,
sha1,5b1efb3dbf50e0460bc3d2ea74ed2bebf768f4f7,,EquationGroup,,high,,
sha1,3ef06b6fac44a2a3cbf4b8a557495f36c72c4aa6,,EquationGroup,,high,,
sha1,06cf1af1d018cf4b0b3e6cfffca3fbb8c4cd362e,,EquationGroup,,high,,
sha1,0044c9bfeaac9a51e77b921e3295dcd91ce3956a,,EquationGroup,,high,,
md5,e6d290a03b70cfa5d4451da444bdea39,,EquationGroup,,high,,
md5,84b8026b3f5e6dcfb29e82e0b0b0f386,,EquationGroup,,high,,
cve,CVE-2013-3894,,EquationGroup,,high,,
cve,CVE-2012-4681,,EquationGroup,,high,,
cve,CVE-2012-0159,,EquationGroup,,high,,
cve,CVE-2013-3918,,EquationGroup,,high,,
cve,CVE-2010-2568,,EquationGroup,,high,,
sha256,cbe23daa9d2f8e1f5d59c8336dd5b7d7ba1d5cf3f0d45e66107668e80b073ac3,,EquationGroup,,high,,
md5,0d2d0d8f4989679f7c26b5531096b8b2,,EquationGroup,,high,,
md5,58f784c7a292103251930360f9ca713e,,EquationGroup,,high,,
cve,CVE-2019-0703,,EquationGroup,,high,,
cve,CVE-2014-1776,,EquationGroup,,high,,
cve,CVE-2010-3962,,EquationGroup,,high,,
cve,CVE-2017-0143,,EquationGroup,,high,,
sha1,ec6cf407e4f791abb04a2bafde0980a2ba1fd2a8,,EquationGroup,,high,,
sha1,312f62f4b6a6251a8b6501d665da3069ce21a3b6,,EquationGroup,,high,,
sha1,1eae93e82521bbb26fa46c819b6b7bf75ae333f3,,EquationGroup,,high,,
sha1,2a01d103b2bb66cba2cdb201f09933fee2055db3,,EquationGroup,,high,,
sha256,951f079031c996c85240831ea1b61507f91990282daae6da2841311322e8a6d7,,EquationGroup,,high,,
md5,6458806a5071a7c4fefae084791e8c67,,EquationGroup,,high,,
