type,value,description,threat_actor,campaign,confidence,source,tags
sha256,74a11a07d167f8f5c0baa724d1f7708985c81d0ac3d0e4d7ef3f3220c335e009,BamboLoader shellcode loader,SilverDragon,2026-03_SoutheastAsia-Europe,high,CheckPoint-Mar2026,bamboloader;loader;cpp;rc4;lznt1
sha256,5ad857df8976523cb3ad2fdf30e87c0e7daa64135716b139ffdcd209b98e1654,MonikerLoader .NET loader,SilverDragon,2026-03_SoutheastAsia-Europe,high,CheckPoint-Mar2026,monikerloader;loader;dotnet;brainfuck;appdomain
sha256,740a09fcdefa5a5f79355b720f54ff09efa64062229fb388adbccd9c829e9ff0,MonikerLoader .NET loader,SilverDragon,2026-03_SoutheastAsia-Europe,high,CheckPoint-Mar2026,monikerloader;loader;dotnet;brainfuck;appdomain
sha256,5341c7256542405abdd01ee288b08e49dcb6d1782be6b7bea63b459d80f9a8f5,MonikerLoader .NET loader,SilverDragon,2026-03_SoutheastAsia-Europe,high,CheckPoint-Mar2026,monikerloader;loader;dotnet;brainfuck;appdomain
sha256,3a2df7a2cfeca5ba315a29cf313268a53a22316c925e6b9760ead8f4df0d1f75,MonikerLoader .NET loader,SilverDragon,2026-03_SoutheastAsia-Europe,high,CheckPoint-Mar2026,monikerloader;loader;dotnet;brainfuck;appdomain
sha256,2f787c1454891b242ab221b8b8b420373c3eb1a0c1fdcb624dd800c50758bbb0,MonikerLoader stage-2 loader,SilverDragon,2026-03_SoutheastAsia-Europe,high,CheckPoint-Mar2026,monikerloader;stage2;loader;dotnet
sha256,568c67564d62b09d1a1bc29a494cf4bf31afddcafcf78592b178c63f23ccfcae,MonikerLoader stage-2 loader,SilverDragon,2026-03_SoutheastAsia-Europe,high,CheckPoint-Mar2026,monikerloader;stage2;loader;dotnet
sha256,19139a525ee9c22efd6a4842c4cd50ab2c5f9ee391e5531071df0bb4e685f55d,MonikerLoader stage-2 loader,SilverDragon,2026-03_SoutheastAsia-Europe,high,CheckPoint-Mar2026,monikerloader;stage2;loader;dotnet
sha256,72e4b6540e32b8b7aac850055609bc5afc19e29834e9aa6be29a8ea59a2c9785,MonikerLoader stage-2 loader,SilverDragon,2026-03_SoutheastAsia-Europe,high,CheckPoint-Mar2026,monikerloader;stage2;loader;dotnet
sha256,16b9a7358be88632378ba20ba1430786f3b844694b1f876211ecdbecf5cccbc2,Installation batch script,SilverDragon,2026-03_SoutheastAsia-Europe,high,CheckPoint-Mar2026,install;bat;service-hijack
sha256,37b485ed8d150d022c41e5e307b8c54c34ef806625b44d0c940b18be7d5b29ce,Installation batch script,SilverDragon,2026-03_SoutheastAsia-Europe,high,CheckPoint-Mar2026,install;bat;service-hijack
sha256,3e2a0bafbd44e24b17fd7b17c9f2b2a3727349971d42612d55bbc1732082619a,Installation batch script,SilverDragon,2026-03_SoutheastAsia-Europe,high,CheckPoint-Mar2026,install;bat;service-hijack
sha256,8c29f9189a9ad75a959024f59e68c62d42a6fd42f9eacf847128c7efe4ef7578,Installation batch script,SilverDragon,2026-03_SoutheastAsia-Europe,high,CheckPoint-Mar2026,install;bat;service-hijack
sha256,bd699ed720e2bd7085b3444cb8f4d36870b5b48df1055ec6cc1553db3eef7faf,Installation batch script,SilverDragon,2026-03_SoutheastAsia-Europe,high,CheckPoint-Mar2026,install;bat;service-hijack
sha256,a6b5448ba45f3f352f5f4c5376024891adda1ef8ebf62a8fe63424fa230c691d,Installation batch script,SilverDragon,2026-03_SoutheastAsia-Europe,high,CheckPoint-Mar2026,install;bat;service-hijack
