type,value,description,threat_actor,campaign,confidence,source,tags
domain,media.cdnstaticjs.com,,CobaltStrike,,high,,
domain,idc.cloudiync.com,,CobaltStrike,,high,,
domain,go.kcloudinc.com,,CobaltStrike,,high,,
domain,cloud.cdndynamic.com,,CobaltStrike,,high,,
domain,cdn.mediajsdelivery.com,,CobaltStrike,,high,,
domain,cache.cloudswiftcdn.com,,CobaltStrike,,high,,
domain,assets.scontentflow.com,,CobaltStrike,,high,,
ipv4,94.242.61.217,,CobaltStrike,,high,,
ipv4,94.102.51.95,,CobaltStrike,,high,,
ipv4,94.102.51.144,,CobaltStrike,,high,,
ipv4,91.223.82.150,,CobaltStrike,,high,,
ipv4,80.82.78.133,,CobaltStrike,,high,,
ipv4,80.82.76.214,,CobaltStrike,,high,,
ipv4,31.43.191.220,,CobaltStrike,,high,,
ipv4,185.7.33.129,,CobaltStrike,,high,,
ipv4,185.247.226.37,,CobaltStrike,,high,,
ipv4,185.209.162.247,,CobaltStrike,,high,,
ipv4,185.165.169.62,,CobaltStrike,,high,,
ipv4,185.159.82.103,,CobaltStrike,,high,,
ipv4,185.100.87.144,,CobaltStrike,,high,,
sha256,219ce74446b241b891fadd597f2120483dfcbd0a1c3daa78d16d7df6deb42c7c,,CobaltStrike,,high,,
sha256,1dddbe35f087419bed5effd4ac7b9cacb4be3d6f8239b7650cf81b2a01b2b369,,CobaltStrike,,high,,
sha256,f90014dc43ee89a2e8d146bc83cf462e50ef4de5cd17fda886f42c9631b9aee3,,CobaltStrike,,high,,
ipv4,129.226.194.201,,CobaltStrike,,high,,
ipv4,150.158.38.230,,CobaltStrike,,high,,
ipv4,120.24.249.254,,CobaltStrike,,high,,
ipv4,117.50.177.53,,CobaltStrike,,high,,
ipv4,47.243.102.76,,CobaltStrike,,high,,
ipv4,120.78.7.92,,CobaltStrike,,high,,
ipv4,124.221.30.83,,CobaltStrike,,high,,
ipv4,37.139.6.18,,CobaltStrike,,high,,
ipv4,43.138.186.88,,CobaltStrike,,high,,
ipv4,119.45.21.247,,CobaltStrike,,high,,
ipv4,1.12.73.114,,CobaltStrike,,high,,
ipv4,134.122.75.115,,CobaltStrike,,high,,
ipv4,93.113.131.162,,CobaltStrike,,high,,
ipv4,193.239.86.156,,CobaltStrike,,high,,
ipv4,106.55.70.30,,CobaltStrike,,high,,
ipv4,193.112.148.107,,CobaltStrike,,high,,
ipv4,106.55.68.230,,CobaltStrike,,high,,
ipv4,82.156.199.229,,CobaltStrike,,high,,
ipv4,8.222.175.81,,CobaltStrike,,high,,
ipv4,134.175.233.55,,CobaltStrike,,high,,
ipv4,43.138.20.240,,CobaltStrike,,high,,
ipv4,118.195.204.44,,CobaltStrike,,high,,
ipv4,138.68.79.95,,CobaltStrike,,high,,
ipv4,43.143.232.248,,CobaltStrike,,high,,
ipv4,43.136.177.143,,CobaltStrike,,high,,
ipv4,149.28.222.242,,CobaltStrike,,high,,
ipv4,43.143.245.43,,CobaltStrike,,high,,
ipv4,43.136.218.157,,CobaltStrike,,high,,
ipv4,114.132.87.9,,CobaltStrike,,high,,
ipv4,1.12.45.242,,CobaltStrike,,high,,
ipv4,1.12.239.198,,CobaltStrike,,high,,
ipv4,64.15.133.141,,CobaltStrike,,high,,
ipv4,150.158.36.17,,CobaltStrike,,high,,
ipv4,142.171.71.104,,CobaltStrike,,high,,
ipv4,119.45.53.207,,CobaltStrike,,high,,
ipv4,108.160.141.227,,CobaltStrike,,high,,
ipv4,23.105.197.219,,CobaltStrike,,high,,
ipv4,101.43.78.85,,CobaltStrike,,high,,
ipv4,8.217.222.41,,CobaltStrike,,high,,
ipv4,64.23.177.220,,CobaltStrike,,high,,
ipv4,46.101.212.131,,CobaltStrike,,high,,
ipv4,43.136.176.207,,CobaltStrike,,high,,
ipv4,5.135.192.32,,CobaltStrike,,high,,
ipv4,43.138.143.146,,CobaltStrike,,high,,
ipv4,124.221.101.123,,CobaltStrike,,high,,
ipv4,110.40.151.20,,CobaltStrike,,high,,
ipv4,209.38.242.240,,CobaltStrike,,high,,
sha256,4cb575bc114d39f8f1e66d6e7c453987639289a28cd83a7d802744cd99087fd7,,CobaltStrike,,high,,
sha256,c1bba723f79282dceed4b8c40123c72a5dfcf4e3ff7dd48db8cb6c8772b60b88,,CobaltStrike,,high,,
sha256,14bcb7196143fd2b800385e9b32cfacd837007b0face71a73b546b53310258bb,,CobaltStrike,,high,,
sha256,1980becd2152f4c29dffbb9dc113524a78f8246d3ba57384caf1738142bb3a07,,CobaltStrike,,high,,
sha256,38eeb82dbb5285ff6a2122a065cd1f820438b88a02057f4e31a1e1e5339feb2b,,CobaltStrike,,high,,
domain,cupdater.bbtecno.com,,CobaltStrike,,high,,
sha256,b587e215ce8c0b3a1525f136fe38bfdc0232300e1a4f7e651e5dc6e86313e941,,CobaltStrike,,high,,
domain,gupdater.bbtecno.com,,CobaltStrike,,high,,
cve,CVE-2024-3400,,CobaltStrike,,high,,
ipv4,91.214.78.149,,CobaltStrike,,high,,
domain,atlasanimationstudios.com,,CobaltStrike,,high,,
ipv4,103.15.91.9,,CobaltStrike,,high,,
ipv4,106.75.249.81,,CobaltStrike,,high,,
ipv4,114.55.119.159,,CobaltStrike,,high,,
ipv4,193.149.176.121,,CobaltStrike,,high,,
sha256,2053d29472753919574285e6494b9c9fb6bf53ae1a8336fdb465d6486380ca77,,CobaltStrike,,high,,
sha256,97ba9760d2b5c0ea8931ef386e725eb57bf190960895b37e98166559c5f49c84,,CobaltStrike,,high,,
domain,updatesupermaster.info,,CobaltStrike,,high,,
ipv4,186.64.5.115,,CobaltStrike,,high,,
ipv4,136.144.240.165,,CobaltStrike,,high,,
domain,magnitogorsk.nl,,CobaltStrike,,high,,
ipv4,47.120.32.114,,CobaltStrike,,high,,
ipv4,39.109.5.64,,CobaltStrike,,high,,
ipv4,152.32.202.240,,CobaltStrike,,high,,
ipv4,8.134.160.65,,CobaltStrike,,high,,
ipv4,47.96.184.137,,CobaltStrike,,high,,
ipv4,156.238.236.244,,CobaltStrike,,high,,
ipv4,173.44.141.207,,CobaltStrike,,high,,
sha256,28499696b10d24ae8686b10f6afce67f6357d11490dd4a76a7e4a671a16d4ea6,,CobaltStrike,,high,,
sha256,660db7a0f862e731c92c1d137a057dc0962ea236a2f7ded9e9ffeb85fe5ef9b4,,CobaltStrike,,high,,
ipv4,156.242.40.197,,CobaltStrike,,high,,
ipv4,156.242.41.204,,CobaltStrike,,high,,
domain,www.yokokawa.com.cn,,CobaltStrike,,high,,
ipv4,45.135.118.251,,CobaltStrike,,high,,
ipv4,39.105.130.70,,CobaltStrike,,high,,
cve,CVE-2017-11882,,CobaltStrike,,high,,
sha256,d90f6e12a917ba42f7604362fafc4e74ed3ce3ffca41ed5d3456de28b2d144bf,,CobaltStrike,,high,,
sha256,af8104e567c6d614547acb36322ad2ed6469537cd1d78ae1be65fbde1d578abc,,CobaltStrike,,high,,
sha256,9649d58a220ed2b4474a37d6eac5f055e696769f87baf58b1d3d0b5da69cbce5,,CobaltStrike,,high,,
sha256,88c97af92688d03601e4687b290d4d7f9f29492612e29f714f26a9278c6eda5b,,CobaltStrike,,high,,
sha256,815c1571356cf328a18e0b1f3779d52e5ba11e5e4aac2d216b79bb387963c2be,,CobaltStrike,,high,,
sha1,cffc0074ca2453b2c1ddfdc54ca1c88f68a2ed14,,CobaltStrike,,high,,
sha256,6f4642a203541426d504608eed7927718207f29be2922a4c9aa7e022f22e0deb,,CobaltStrike,,high,,
sha1,e793246c04dc1d5a784474b16de81a231add9c69,,CobaltStrike,,high,,
sha1,d94ccd49f56605b522384d1d5331639b0c24ece8,,CobaltStrike,,high,,
md5,e1e872302cbca793c77efd231a611e7d,,CobaltStrike,,high,,
md5,e9420dfccc1108c5c2ee4c1bdab054c1,,CobaltStrike,,high,,
md5,bf86ce735950de6fb377a278d1209954,,CobaltStrike,,high,,
sha1,42370d3765f1d479fe3c3ee1ae3fc6a5f18aec41,,CobaltStrike,,high,,
sha1,6cfc6b24999e1fee05e13bee7a1bc7b00131dd4a,,CobaltStrike,,high,,
sha1,7940a9484b9499d90118d40fe7d0bf228540d3c1,,CobaltStrike,,high,,
sha1,8a34758d85c974e5f61f2c3ad7774cd8f7d3c478,,CobaltStrike,,high,,
md5,51133b16e2a4876fcb6978fc73c6386e,,CobaltStrike,,high,,
md5,1e2dfab1a409c92027e018e685506bcd,,CobaltStrike,,high,,
domain,simonandschuster.shop,,CobaltStrike,,high,,
domain,goudieelectric.shop,,CobaltStrike,,high,,
sha256,de1bceb00c23e468f4f49a79ec69ec8ad3ed622a3ffc08f84c0481ad0f6f592b,,CobaltStrike,,high,,
sha256,d9b16f077cd6e00137ba208031d22fd6423d0ef303883ad4b6f78638693f2044,,CobaltStrike,,high,,
md5,b152f880c7cd73467642cc93edf4b1cd,,CobaltStrike,,high,,
md5,600a8b3cdb78b6b25855ff1f8ba5d1ea,,CobaltStrike,,high,,
sha256,58662f746df4715bc3c0eb0ee28491ab6082ed9f52e56485b321c9f1ba166958,,CobaltStrike,,high,,
sha256,ae4b4d1ba736fd922d14ecc82a8f5228667af67822fc8f1c7bc08fa9de018939,,CobaltStrike,,high,,
ipv4,123.60.48.76,,CobaltStrike,,high,,
ipv4,79.124.40.106,,CobaltStrike,,high,,
ipv4,139.159.179.10,,CobaltStrike,,high,,
ipv4,123.58.220.97,,CobaltStrike,,high,,
ipv4,47.92.131.203,,CobaltStrike,,high,,
ipv4,47.120.35.167,,CobaltStrike,,high,,
ipv4,38.6.178.160,,CobaltStrike,,high,,
ipv4,120.226.149.166,,CobaltStrike,,high,,
ipv4,119.188.123.171,,CobaltStrike,,high,,
ipv4,112.16.242.47,,CobaltStrike,,high,,
ipv4,101.70.154.25,,CobaltStrike,,high,,
ipv4,221.204.20.34,,CobaltStrike,,high,,
ipv4,103.234.72.186,,CobaltStrike,,high,,
ipv4,8.138.146.97,,CobaltStrike,,high,,
ipv4,47.116.210.126,,CobaltStrike,,high,,
ipv4,45.152.64.31,,CobaltStrike,,high,,
ipv4,210.16.65.140,,CobaltStrike,,high,,
ipv4,173.44.141.127,,CobaltStrike,,high,,
ipv4,1.94.121.64,,CobaltStrike,,high,,
ipv4,42.51.38.108,,CobaltStrike,,high,,
ipv4,38.12.30.120,,CobaltStrike,,high,,
ipv4,124.71.81.174,,CobaltStrike,,high,,
ipv4,121.196.202.214,,CobaltStrike,,high,,
ipv4,112.74.53.240,,CobaltStrike,,high,,
ipv4,47.92.25.34,,CobaltStrike,,high,,
ipv4,121.196.245.40,,CobaltStrike,,high,,
domain,microsoftsoftwave.com,,CobaltStrike,,high,,
ipv4,47.93.40.122,,CobaltStrike,,high,,
ipv4,47.117.172.23,,CobaltStrike,,high,,
ipv4,47.109.21.228,,CobaltStrike,,high,,
ipv4,39.109.3.82,,CobaltStrike,,high,,
domain,www.jumpsrever.top,,CobaltStrike,,high,,
domain,pandorasong.com,,CobaltStrike,,high,,
ipv4,64.7.198.58,,CobaltStrike,,high,,
ipv4,147.45.159.99,,CobaltStrike,,high,,
ipv4,117.72.64.224,,CobaltStrike,,high,,
ipv4,101.201.105.176,,CobaltStrike,,high,,
domain,tecnopsis.com,,CobaltStrike,,high,,
ipv4,81.4.109.230,,CobaltStrike,,high,,
ipv4,79.132.128.134,,CobaltStrike,,high,,
ipv4,220.194.65.35,,CobaltStrike,,high,,
ipv4,113.113.73.35,,CobaltStrike,,high,,
ipv4,111.92.240.246,,CobaltStrike,,high,,
domain,pro.gestao21.eco.br,,CobaltStrike,,high,,
ipv4,8.137.116.135,,CobaltStrike,,high,,
ipv4,47.101.155.24,,CobaltStrike,,high,,
ipv4,43.242.200.159,,CobaltStrike,,high,,
ipv4,101.33.194.249,,CobaltStrike,,high,,
domain,api.googlerepo-cdn.sbs,,CobaltStrike,,high,,
ipv4,8.134.176.150,,CobaltStrike,,high,,
ipv4,20.70.8.27,,CobaltStrike,,high,,
ipv4,20.70.1.35,,CobaltStrike,,high,,
ipv4,172.84.93.210,,CobaltStrike,,high,,
ipv4,150.158.43.153,,CobaltStrike,,high,,
ipv4,124.220.215.195,,CobaltStrike,,high,,
ipv4,118.25.85.104,,CobaltStrike,,high,,
ipv4,114.132.120.166,,CobaltStrike,,high,,
domain,service-hcwhjzdb-1316933071.sh.tencentapigw.com,,CobaltStrike,,high,,
ipv4,91.224.92.27,,CobaltStrike,,high,,
ipv4,111.230.0.99,,CobaltStrike,,high,,
ipv4,106.55.216.189,,CobaltStrike,,high,,
domain,cs313b.microsoftup.xyz,,CobaltStrike,,high,,
ipv4,101.33.193.23,,CobaltStrike,,high,,
ipv4,111.230.12.238,,CobaltStrike,,high,,
domain,sx.qaxno1.ml,,CobaltStrike,,high,,
domain,sera.capsmono.com,,CobaltStrike,,high,,
domain,68chat11.com,,CobaltStrike,,high,,
ipv4,47.76.42.3,,CobaltStrike,,high,,
ipv4,175.178.45.180,,CobaltStrike,,high,,
ipv4,120.27.131.3,,CobaltStrike,,high,,
ipv4,116.196.82.90,,CobaltStrike,,high,,
ipv4,114.55.100.165,,CobaltStrike,,high,,
domain,chinamobi1e.shop,,CobaltStrike,,high,,
domain,blmdiscount.com,,CobaltStrike,,high,,
ipv4,47.92.75.135,,CobaltStrike,,high,,
ipv4,43.156.16.199,,CobaltStrike,,high,,
ipv4,154.21.202.212,,CobaltStrike,,high,,
ipv4,119.91.231.57,,CobaltStrike,,high,,
ipv4,119.3.216.120,,CobaltStrike,,high,,
ipv4,91.238.181.235,,CobaltStrike,,high,,
ipv4,134.122.191.194,,CobaltStrike,,high,,
ipv4,47.243.26.247,,CobaltStrike,,high,,
ipv4,110.10.179.213,,CobaltStrike,,high,,
ipv4,150.242.99.89,,CobaltStrike,,high,,
ipv4,43.138.240.140,,CobaltStrike,,high,,
ipv4,118.31.116.9,,CobaltStrike,,high,,
ipv4,121.40.213.116,,CobaltStrike,,high,,
ipv4,43.139.204.206,,CobaltStrike,,high,,
ipv4,8.141.166.236,,CobaltStrike,,high,,
ipv4,61.240.220.53,,CobaltStrike,,high,,
ipv4,47.99.140.124,,CobaltStrike,,high,,
ipv4,42.177.83.109,,CobaltStrike,,high,,
ipv4,117.72.72.128,,CobaltStrike,,high,,
ipv4,113.142.27.102,,CobaltStrike,,high,,
ipv4,111.63.149.104,,CobaltStrike,,high,,
ipv4,113.194.50.172,,CobaltStrike,,high,,
ipv4,47.99.188.195,,CobaltStrike,,high,,
domain,update.360safety.xyz,,CobaltStrike,,high,,
ipv4,8.141.13.130,,CobaltStrike,,high,,
ipv4,142.171.200.25,,CobaltStrike,,high,,
ipv4,141.98.7.79,,CobaltStrike,,high,,
ipv4,124.222.52.190,,CobaltStrike,,high,,
ipv4,103.234.72.208,,CobaltStrike,,high,,
domain,8kk68biiitj.com,,CobaltStrike,,high,,
domain,8jtuazcr548ajj.com,,CobaltStrike,,high,,
domain,8egub9e7s6cz7n.com,,CobaltStrike,,high,,
domain,85hsyad6i2ngzp.com,,CobaltStrike,,high,,
domain,66tye9kcnxi.com,,CobaltStrike,,high,,
domain,4bs6hkaysxa.com,,CobaltStrike,,high,,
domain,3yfr6hh9dd3.com,,CobaltStrike,,high,,
domain,f6ywh2ud89u.com,,CobaltStrike,,high,,
domain,y0vkmu2eh896he7.epyujbhfhbs35j.com,,CobaltStrike,,high,,
domain,vfct3phbmc8qsx2.uxjxfg2ui8k5zk.com,,CobaltStrike,,high,,
domain,trk.simitor.com,,CobaltStrike,,high,,
domain,run0ibnpq8r34dj.hjmpfsamfkj5m5.com,,CobaltStrike,,high,,
domain,q8udswcmvznk34q.8egub9e7s6cz7n.com,,CobaltStrike,,high,,
domain,a8fc70b86e828ffed0f6b3408d30a037.trk.vibnere.com,,CobaltStrike,,high,,
domain,6e4ae1209a2afe123636f6074c19745d.trk.edrefo.com,,CobaltStrike,,high,,
domain,50e5927056538d5087816be6852397f6.trk.frotel.info,,CobaltStrike,,high,,
domain,4e09ef9806fb9af448a5efcd60395815.trk.simitor.com,,CobaltStrike,,high,,
domain,2c0b9017cf55630f1095ff42d9717732.trk.pordasa.info,,CobaltStrike,,high,,
domain,21pwt2otx07d3et.wzbhk2ccghtshr.com,,CobaltStrike,,high,,
domain,z54zspih9h5588.com,,CobaltStrike,,high,,
domain,ydxpwzhidexgny.com,,CobaltStrike,,high,,
domain,y43dkbzwar7cdt.com,,CobaltStrike,,high,,
domain,wzbhk2ccghtshr.com,,CobaltStrike,,high,,
domain,wk7ckgiuc6i.com,,CobaltStrike,,high,,
domain,wj9ii6rx7yd.com,,CobaltStrike,,high,,
domain,vitrfar.info,,CobaltStrike,,high,,
domain,vibnere.com,,CobaltStrike,,high,,
domain,uxjxfg2ui8k5zk.com,,CobaltStrike,,high,,
domain,tp7djzjtcs6gm6.com,,CobaltStrike,,high,,
domain,szd4hw4xdaj.com,,CobaltStrike,,high,,
domain,swh9cpz2xntuge.com,,CobaltStrike,,high,,
domain,sn9jxsrp23x63a.com,,CobaltStrike,,high,,
domain,simitor.com,,CobaltStrike,,high,,
domain,rz53par3ux2.com,,CobaltStrike,,high,,
domain,rhctiz9xijd4yc.com,,CobaltStrike,,high,,
domain,pordasa.info,,CobaltStrike,,high,,
domain,patycyfswg33nh.com,,CobaltStrike,,high,,
domain,npknraafbisrs7.com,,CobaltStrike,,high,,
domain,n98erejcf9t.com,,CobaltStrike,,high,,
domain,malicious.site,,CobaltStrike,,high,,
domain,m9y6dte7b9i.com,,CobaltStrike,,high,,
domain,iszedim8xredu2.com,,CobaltStrike,,high,,
domain,ifjh5asi25f.com,,CobaltStrike,,high,,
domain,hwa85y4icf5.com,,CobaltStrike,,high,,
